StartDate,EndDate,ResponseType,IPAddress,Progress,DurationSeconds,Finished,RecordedDate,ResponseID,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,YearOfBirth,"

GenderCategory",Gender,IsEnglishFirstLanguage,Race,RaceOther,AbleToAnswerCountryOfResidence,CountryOfResidence,StateOfResidence,RoleAtBerkeley,IsTransferStudent,YearsAtBerkeley,DidEarnMoneyLastYear,EmploymentStatus,IncomeIn2020,HighestDegreeReceived,PoliticalAffiliation,ReligiousAffliation,ReligiousAffliationOther,ReligiousAffliationOther2,BookFormatPurchasedMostOften,FrequencySocialMediaAccess,FrequencySocialMediaPosting,TimeFC_FrequencySocialMediaPosting,TimeLC_FrequencySocialMediaPosting,TimePS_FrequencySocialMediaPosting,TimeCC_FrequencySocialMediaPosting,ClassLevel,GenderCGSurvey,RaceCGSurvey,HasServedInCG,HasServedInAnyOtherUniformedService,PlaceboPreTestColleagueAffinity,TimeFC_Intro,TimeLC_Intro,TimePS_Intro,TimeCC_Intro,TimeFC_Intro2,TimeLC_Intro2,TimePS_Intro2,TimeCC_Intro2,PracticeQCGComparison,TimeFC_PracticeQCGComparison,TimeLC_PracticeQCGComparison,TimePS_PracticeQCGComparison,TimeCC_PracticeQCGComparison,TreatmentQ1,TimeFC_TreatmentQ1,TimeLC_TreatmentQ1,TimePS_TreatmentQ1,TimeCC_TreatmentQ1,TreatmentQ2,TimeFC_TreatmentQ2,TimeLC_TreatmentQ2,TimePS_TreatmentQ2,TimeCC_TreatmentQ2,TreatmentQ3,TimeFC_TreatmentQ3,TimeLC_TreatmentQ3,TimePS_TreatmentQ3,TimeCC_TreatmentQ3,TreatmentQ4,TimeFC_TreatmentQ4,TimeLC_TreatmentQ4,TimePS_TreatmentQ4,TimeCC_TreatmentQ4,TreatmentQ5,TimeFC_TreatmentQ5,TimeLC_TreatmentQ5,TimePS_TreatmentQ5,TimeCC_TreatmentQ5,TreatmentQ6,TimeFC_TreatmentQ6,TimeLC_TreatmentQ6,TimePS_TreatmentQ6,TimeCC_TreatmentQ6,ControlQ1,TimeFC_ControlQ1,TimeLC_ControlQ1,TimePS_ControlQ1,TimeCC_ControlQ1,ControlQ2,TimeFC_ControlQ2,TimeLC_ControlQ2,TimePS_ControlQ2,TimeCC_ControlQ2,ControlQ3,TimeFC_ControlQ3,TimeLC_ControlQ3,TimePS_ControlQ3,TimeCC_ControlQ3,ControlQ4,TimeFC_ControlQ4,TimeLC_ControlQ4,TimePS_ControlQ4,TimeCC_ControlQ4,ControlQ5,TimeFC_ControlQ5,TimeLC_ControlQ5,TimePS_ControlQ5,TimeCC_ControlQ5,ControlQ6,TimeFC_ControlQ6,TimeLC_ControlQ6,TimePS_ControlQ6,TimeCC_ControlQ6,PlaceboPostTestColleagueAffinity,TimeFC_PlaceboPostTestColleagueAffinity,TimeLC_PlaceboPostTestColleagueAffinity,TimePS_PlaceboPostTestColleagueAffinity,TimeCC_PlaceboPostTestColleagueAffinity
3/31/2021 22:44,3/31/2021 22:50,IP Address,71.38.68.82,27,348,FALSE,4/7/2021 22:50,R_xo4moGZrzdmO9k5,,,anonymous,EN,1995,Cisgender Woman,,Yes,Hispanic or Latino,,Yes,United States of America,Nevada,Other,,,Yes,Employed part time,"$50,000 - $59,999",Some college,Democrat,Other Christian:,,,I buy both,Daily,Prefer not to say,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/7/2021 19:42,4/7/2021 22:51,IP Address,71.202.15.85,100,11331,TRUE,4/7/2021 22:51,R_2VdOyXEFYbbgwEL,37.87359619,-122.2570038,anonymous,EN,2001,Cisgender Woman,,Yes,Asian,,Yes,United States of America,California,Undergraduate Student,No,2nd Year,No,Unemployed looking for work,,Some college,Democrat,Atheist or agnostic,,,I buy both,More than once a day,Less than Weekly,5.511,17.163,18.878,9,Fresh/Soph,Female,Asian,No,No,Like a great deal,6.8,6.8,17.81,1,0,0,30.291,0,0,18.911,26.58,35.075,5,0,49.361,49.361,51.717,1,0,40.211,42.539,46.879,2,0,8.122,8.122,9.694,1,0,10.465,10.465,11.85,1,0,6.013,6.941,8.553,2,0,6.257,6.257,7.731,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Like a great deal,,,,
4/7/2021 21:41,4/7/2021 22:52,IP Address,47.148.55.20,100,4262,TRUE,4/7/2021 22:52,R_Bx3hhFvBdZ6I5hv,34.17599487,-118.9315948,anonymous,EN,2001,Cisgender Woman,,Yes,Asian,,Yes,United States of America,California,Undergraduate Student,Yes,2nd Year,Yes,Student,"Less than $10,000",Some college,Democrat,Atheist or agnostic,,,I buy physical books,More than once a day,Less than Weekly,1.099,13.549,14.58,7,Jr/Sr,Female,Asian,No,No,Like a great deal,0.873,11.291,12.778,11,16.192,23.693,46.4,3,0,20.96,43.01,44.129,8,0,23.2,27.051,31.442,3,0,2.27,101.484,103.765,8,0,44.195,44.489,47.995,2,0,16.961,16.961,18.232,1,0,98.196,118.711,120.199,13,0,19.889,22.286,26.998,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Like a great deal,1.439,9.539,11.37,13
4/7/2021 22:14,4/7/2021 22:53,IP Address,107.200.91.49,100,2386,TRUE,4/7/2021 22:53,R_1od640c7QuyZkqH,33.00349426,-117.0695953,anonymous,EN,2000,Cisgender Woman,,Prefer not to say,Asian,,Yes,United States of America,California,Undergraduate Student,No,3rd Year,Yes,Employed part time,"Less than $10,000",No college,Democrat,Prefer not to say,,,I buy physical books,Daily,Less than Weekly,6.686,6.686,8.797,1,Jr/Sr,Female,Asian,No,No,Like a great deal,1.744,19.252,20.715,12,0,0,1.977,0,0,17.604,88.081,89.493,7,0,9.737,9.737,14.856,1,0,33.734,34.441,36.006,2,0,3.025,8.353,9.544,4,0,10.254,11.201,13.209,2,0,3.79,3.79,5.449,1,0,1.15,6.159,9.685,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Like a great deal,,,,
4/7/2021 20:56,4/7/2021 22:56,IP Address,71.202.180.135,100,7190,TRUE,4/7/2021 22:56,R_2Sjdhnx1zXJpCTn,37.87359619,-122.2570038,anonymous,EN,1999,Cisgender Woman,,Yes,Non-Hispanic White,,Yes,United States of America,California,Undergraduate Student,No,4th Year,Yes,Student,"Less than $10,000",Some college,Independent,Atheist or agnostic,,,I don't purchase books,Daily,Less than Weekly,8.047,8.047,9.095,1,Jr/Sr,Female,White,No,No,Like a great deal,2.034,26.497,31.876,6,0,0,2.11,0,0,65.657,82.286,92.335,8,0,5.085,5.085,6.915,1,0,30.168,32.92,33.456,2,0,10.99,11.534,13.31,2,0,5.393,6.954,7.417,2,0,36.303,36.303,42.08,1,0,27.14,28.293,30.397,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Like a great deal,,,,
4/7/2021 19:43,4/7/2021 23:02,IP Address,73.71.52.209,100,11918,TRUE,4/7/2021 23:02,R_2RWeTsMt53Wj6Gb,37.68110657,-122.4805984,anonymous,EN,1999,Cisgender Woman,,No,Asian,,Yes,United States of America,California,Undergraduate Student,Yes,1st Year,Yes,Student,"Less than $10,000",Some college,Democrat,Roman Catholic,,,I buy physical books,More than once a day,Less than Weekly,10.298,10.298,12.892,1,Jr/Sr,Female,Asian,No,No,Like a great deal,1.301,13.244,16.445,11,0,0,40.877,0,0,29.227,29.227,48.25,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,8.315,9.818,14.493,3,0,6.723,7.735,10.188,2,0,7.602,7.602,13.147,1,0,13.776,13.776,23.768,1,0,25.904,72.782,96.202,7,0,8.765,10.627,23.833,3,Like a great deal,,,,
3/31/2021 22:00,3/31/2021 23:02,IP Address,70.93.169.186,99,3725,FALSE,4/7/2021 23:02,R_1E6Y207cj3ZVUY0,,,anonymous,EN,1979,Cisgender Man,,Yes,Non-Hispanic White,,Yes,United States of America,California,Other,,,Yes,Employed full time,"More than $150,000","Advanced degree (Master's, Doctorate)",Independent,Atheist or agnostic,,,I buy physical books,Less than Weekly,Less than Weekly,2.236,24.354,25.064,12,Prefer not to answer,Male,White,No,No,Like a great deal,1.112,25.7,28.513,15,1.664,1.664,5.05,1,0,6.548,35.683,36.944,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.142,19.379,20.231,12,0,0.981,16.418,18.81,15,0,0.95,6.439,7.431,7,0,0.767,22.735,23.249,15,0,5.242,18.404,19.75,14,0,1.021,7.651,8.367,8,Like a great deal,,,,
4/7/2021 22:20,4/7/2021 23:05,IP Address,71.198.109.48,100,2712,TRUE,4/7/2021 23:05,R_1SoQt84fMDFIhyx,37.64030457,-122.0666962,anonymous,EN,2000,Cisgender Woman,,No,Asian,,Yes,United States of America,California,Undergraduate Student,No,3rd Year,Yes,Student,"Less than $10,000",Some college,Democrat,Atheist or agnostic,,,I don't purchase books,More than once a day,Less than Weekly,4.986,4.986,5.765,1,Jr/Sr,Female,Asian,No,No,Neither like nor dislike,1.491,10.608,14.967,6,29.606,45.058,48.175,20,0,41.564,54.51,55.699,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,9.831,9.831,11.855,1,0,3.914,10.665,11.766,6,0,1.987,34.79,36.497,7,0,9.877,9.877,11.611,1,0,0,0,2.295,0,0,2.683,14.539,15.612,11,Neither like nor dislike,,,,
4/7/2021 19:06,4/7/2021 23:10,IP Address,24.6.249.27,100,14612,TRUE,4/7/2021 23:10,R_2robMD3XXX9D2Bu,37.43710327,-121.895401,anonymous,EN,1999,Cisgender Woman,,Yes,Asian,,Yes,United States of America,California,Undergraduate Student,No,4th Year,No,Student,,Some college,Democrat,Atheist or agnostic,,,I don't purchase books,Weekly,Less than Weekly,5.749,5.749,6.766,1,Jr/Sr,Female,Asian,No,No,Like somewhat,1.04,14.912,15.71,13,0,0,7.607,0,0,4.742,5.155,9.1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.109,2.348,3.617,3,0,1.3,1.818,4.106,2,0,1.413,1.413,2.45,1,0,1.902,1.902,3.591,1,0,1.453,1.453,2.957,1,0,1.403,1.403,3.464,1,Like somewhat,0,0,11.017,0
3/31/2021 23:13,3/31/2021 23:13,IP Address,107.193.134.158,0,22,FALSE,4/7/2021 23:13,R_BKANTYKccg22UiB,,,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/7/2021 11:59,4/7/2021 23:18,IP Address,122.171.17.156,100,40750,TRUE,4/7/2021 23:18,R_2eWDqK2T8VPzvnV,20.00630188,77.00601196,anonymous,EN,2002,Cisgender Woman,,Yes,Asian,,Yes,India,,Undergraduate Student,No,1st Year,Yes,Employed part time,"Less than $10,000",No college,Independent,Atheist or agnostic,,,I buy ebooks,More than once a day,Less than Weekly,4.368,13.068,13.45,5,Fresh/Soph,Female,Asian,No,No,Like somewhat,1.802,19.999,20.458,10,135.198,136,136.651,3,0,6.637,21.386,21.958,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2.6,4.433,5.2,2,0,3.688,31.626,33.215,6,0,3.291,3.707,4.849,2,0,2.819,4.865,6.368,4,0,14.739,16.666,17.585,4,0,2.35,2.632,11.225,2,Like somewhat,,,,
4/7/2021 22:34,4/7/2021 23:24,IP Address,104.33.195.70,100,3009,TRUE,4/7/2021 23:24,R_241s1PBhHLEk5Zx,34.15539551,-118.5957031,anonymous,EN,2000,Cisgender Woman,,No,Non-Hispanic White,,Yes,United States of America,California,Undergraduate Student,No,4th Year,Yes,Student,"$20,000 - $29,999",No college,Other,Jewish,,,I buy physical books,More than once a day,Less than Weekly,11.191,20.733,22.522,6,Jr/Sr,Female,White,No,No,Like somewhat,1.258,15.729,16.547,12,0,0,35.334,0,0,16.917,32.22,33.497,5,0,21.818,21.818,23.427,1,0,15.786,17.05,19.252,3,0,25.198,25.198,27.624,1,0,20.642,20.642,22.305,1,0,5.08,60.642,62.72,9,0,16.862,16.862,18.569,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Like somewhat,,,,
3/31/2021 23:23,3/31/2021 23:24,IP Address,72.221.34.125,1,98,FALSE,4/7/2021 23:24,R_1ffQUE39U52I1nC,,,anonymous,EN,1991,Cisgender Man,,Yes,Non-Hispanic White,,Yes,United States of America,Arkansas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/7/2021 22:40,4/7/2021 23:32,IP Address,135.180.101.78,100,3078,TRUE,4/7/2021 23:32,R_1LInCHYpUbN5JSW,37.86109924,-122.2564011,anonymous,EN,2000,Cisgender Woman,,Yes,Asian,,Yes,United States of America,California,Undergraduate Student,No,3rd Year,Yes,Student,"Less than $10,000",Some college,Democrat,Prefer not to say,,,I don't purchase books,More than once a day,Less than Weekly,9.375,9.375,10.765,1,Jr/Sr,Female,Asian,No,No,Like somewhat,1.051,11.614,15.141,6,0,0,35.56,0,0,45.059,53.982,58.25,7,0,26.733,26.733,28.093,1,0,13.228,14.385,16.011,3,0,14.578,16.035,17.165,3,0,31.411,32.297,34.047,2,0,10.692,11.246,12.424,2,0,14.456,15.629,18.182,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Like somewhat,,,,
3/31/2021 23:24,3/31/2021 23:38,IP Address,69.116.86.209,10,868,FALSE,4/7/2021 23:38,R_2OMGVKAIAUF6HxF,,,anonymous,EN,1986,Cisgender Woman,,Yes,Black or African American,,Yes,United States of America,New York,Undergraduate Student,No,,No,Employed part time,,No college,Independent,Prefer not to say,,,I buy ebooks,More than once a day,Prefer not to say,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/7/2021 18:56,4/7/2021 23:43,IP Address,73.92.89.120,100,17192,TRUE,4/7/2021 23:43,R_eeP6pibw9IfnL7b,38.44340515,-122.7088013,anonymous,EN,2001,Cisgender Man,,Yes,Non-Hispanic White,,Yes,United States of America,California,Undergraduate Student,No,1st Year,No,Student,,Some college,Democrat,Atheist or agnostic,,,I don't purchase books,More than once a day,Less than Weekly,7.771,16.968,18.299,7,Fresh/Soph,Male,White,No,No,Like a great deal,8.544,8.544,22.648,1,0,0,248.714,0,0,17.693,84.838,93.38,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,35.812,35.812,37.419,1,0,71.777,72.661,74.451,2,0,39.827,39.827,41.607,1,0,72.092,76.731,78.089,3,0,43.238,44.178,45.532,2,0,83.258,94.419,95.965,15,Like a great deal,,,,
4/7/2021 18:43,4/7/2021 23:44,IP Address,135.180.45.214,100,18031,TRUE,4/7/2021 23:44,R_32MbiLAtvgYzUtr,37.89219666,-122.2729034,anonymous,EN,1996,Cisgender Woman,,No,Hispanic or Latino,,Yes,United States of America,California,Undergraduate Student,Yes,3rd Year,Yes,Student,"Less than $10,000",Some college,Socialist,Atheist or agnostic,,,I buy ebooks,More than once a day,Less than Weekly,1.893,13.13,15.263,6,Jr/Sr,Female,"White,Hispanic, Latinex, or Spanish Origin",No,No,Like somewhat,1.23,15.29,17.186,13,0,0,41.119,0,0,43.364,61.502,62.255,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,34.358,37.059,55.936,5,0,18.817,19.566,22.244,2,0,7.901,7.901,12.001,1,0,14.987,15.647,16.848,2,0,17.095,18.013,20.219,2,0,30.432,31.816,34.732,3,Like somewhat,7.348,10.075,12.477,3
4/7/2021 18:43,4/7/2021 23:51,IP Address,67.188.174.98,100,18490,TRUE,4/7/2021 23:51,R_PwBXo9vrIRQ1zjP,37.87359619,-122.2570038,anonymous,EN,1998,Cisgender Woman,,Yes,Asian,,Yes,United States of America,California,Undergraduate Student,No,4th Year,Yes,Student,"Less than $10,000",Some college,Democrat,Protestant,,,I buy physical books,More than once a day,Daily,6.589,7.982,9.136,3,Jr/Sr,Female,Asian,No,No,Like somewhat,110.755,113.046,118.866,2,0,0,6.107,0,0,10.664,12.984,14.347,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,31.318,32.235,33.232,2,0,6.492,8.17,9.641,4,0,5.226,47.109,48.822,6,0,2.727,7.247,8.357,7,0,3.994,6.573,9.436,4,0,8.145,10.63,13.366,5,Like somewhat,0,0,10.999,0
4/7/2021 22:21,4/7/2021 23:52,IP Address,76.103.216.161,100,5503,TRUE,4/7/2021 23:52,R_pylG2jtAWpVqv7z,37.24499512,-121.9541016,anonymous,EN,2000,Cisgender Woman,,Yes,Asian,,Yes,United States of America,California,Undergraduate Student,No,2nd Year,Yes,Student,"Less than $10,000",No college,Prefer not to say,Prefer not to say,,,I buy both,More than once a day,Less than Weekly,25.545,25.545,30.952,1,Fresh/Soph,Female,Asian,No,No,Like a great deal,0.967,11.737,17.083,6,0,0,55.146,0,0,86.105,109.044,112.227,10,0,4.27,5.26,6.631,3,0,42.765,42.765,44.766,1,0,43.62,43.62,80.328,1,0,34.618,34.618,66.197,1,0,6.15,6.668,7.85,2,0,30.971,30.971,68.77,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Like a great deal,,,,
4/7/2021 22:59,4/7/2021 23:56,IP Address,71.202.89.116,100,3416,TRUE,4/7/2021 23:56,R_uaJBf9GXEPqGhQB,37.87359619,-122.2570038,anonymous,EN,1999,Cisgender Woman,,Yes,Asian,,Yes,United States of America,California,Undergraduate Student,No,4th Year,Yes,Employed part time,"Less than $10,000",Bachelor's degree,Democrat,Atheist or agnostic,,,I buy ebooks,More than once a day,Weekly,10.991,20.706,23.476,5,Jr/Sr,Female,Asian,No,No,Like a great deal,2.09,13.684,17.593,6,0,0,20.53,0,0,20.255,42.728,44.633,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3.569,6.778,8.108,4,0,12.372,12.372,14.727,1,0,6.225,14.329,15.84,3,0,3.681,3.681,5.011,1,0,1.547,6.847,9.217,3,0,12.864,12.864,18.574,1,Like a great deal,0,0,11.21,0
4/7/2021 23:07,4/8/2021 0:00,IP Address,157.131.243.245,100,3197,TRUE,4/8/2021 0:00,R_3R2toVjHQXoXujM,37.89219666,-122.2729034,anonymous,EN,2001,Cisgender Woman,,Yes,Asian,,Yes,United States of America,California,Undergraduate Student,No,2nd Year,Yes,Student,"Less than $10,000",No college,Prefer not to say,Atheist or agnostic,,,I don't purchase books,Daily,Less than Weekly,5.404,8.193,9.378,4,Fresh/Soph,Female,Asian,No,No,Like somewhat,1.425,11.53,14.354,8,0,0,1.779,0,0,14.425,71.663,77.793,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,15.648,23.859,33.891,5,0,5.186,17.578,18.445,6,0,9.032,10.339,11.673,3,0,32.262,60.771,61.984,4,0,11.705,13.443,15.097,3,0,7.231,10.066,11.808,3,Like somewhat,,,,
4/7/2021 23:18,4/8/2021 0:14,IP Address,135.180.43.246,100,3366,TRUE,4/8/2021 0:14,R_2B4ckUNwALw4l4F,37.86369324,-122.276001,anonymous,EN,2000,Cisgender Woman,,No,Asian,,Yes,United States of America,California,Undergraduate Student,No,2nd Year,Yes,Student,"Less than $10,000",Some college,Democrat,Other Christian:,,,I buy physical books,Daily,Less than Weekly,13.433,13.433,14.647,1,Fresh/Soph,Female,Asian,No,No,Like somewhat,1.504,14.217,19.269,6,18.32,20.409,74.618,2,0,7.998,74.979,76.081,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,25.84,27.874,29.353,4,0,9.217,10.138,11.123,2,0,51.743,51.743,53.196,1,0,17.115,18.125,19.083,3,0,15.157,15.157,16.27,1,0,9.239,9.239,16.969,1,Like somewhat,,,,
3/31/2021 23:20,4/1/2021 0:16,IP Address,72.176.11.121,15,3340,FALSE,4/8/2021 0:16,R_ANXiLpj1CpvYJ7r,,,anonymous,EN,1971,Cisgender Man,,Yes,Black or African American,,Yes,United States of America,Texas,Staff,,,Yes,Employed full time,"$80,000 - $89,999",Bachelor's degree,Republican,Roman Catholic,,,I buy both,Weekly,Weekly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/7/2021 23:26,4/8/2021 0:25,IP Address,104.7.206.134,100,3501,TRUE,4/8/2021 0:25,R_ZftKkX5PpzR7K9j,33.88999939,-117.3042984,anonymous,EN,2000,Cisgender Woman,,Yes,Black or African American,,Yes,United States of America,California,Undergraduate Student,No,3rd Year,Yes,Employed part time,"Less than $10,000",Bachelor's degree,Democrat,Other Christian:,non-denominational,,I buy physical books,More than once a day,More than once a day,11.353,17.862,19.623,3,Jr/Sr,Female,Black or African American,No,No,Like somewhat,0.994,26.92,27.323,11,0,0,19.268,0,0,20.498,23.151,24.954,2,0,20.89,27.803,29.857,4,0,36.438,37.069,38.564,2,0,10.364,16.086,17.212,4,0,21.995,36.443,38.724,8,0,6.272,37.494,45.682,8,0,10.981,10.981,13.405,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Like somewhat,,,,
4/7/2021 23:06,4/8/2021 0:27,IP Address,45.50.156.202,100,4868,TRUE,4/8/2021 0:27,R_3g5Bx2RRMIYEOXk,34.02819824,-117.0372009,anonymous,EN,2001,Cisgender Man,,No,Asian,,Yes,United States of America,California,Undergraduate Student,No,2nd Year,No,Student,,No college,Independent,Protestant,,,I don't purchase books,More than once a day,Less than Weekly,2.747,6.788,7.441,2,Fresh/Soph,Male,Asian,No,No,Like a great deal,15.873,31.273,31.504,17,2.813,112.653,382.364,4,0,147.267,221.788,223.37,17,0,1.719,4.808,5.645,4,0,1.257,26.936,28.077,18,0,1.202,2.456,2.943,3,0,1.572,2.117,3.033,4,0,1.45,2.732,3.352,4,0,116.638,118.532,118.858,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Like a great deal,,,,
4/7/2021 20:26,4/8/2021 0:31,IP Address,73.222.254.214,100,14720,TRUE,4/8/2021 0:31,R_eaeQSu0diHxXEoF,37.89219666,-122.2729034,anonymous,EN,1998,Non-binary,,Yes,Black or African American,,Yes,United States of America,California,Undergraduate Student,Yes,3rd Year,Yes,Student,"Less than $10,000",No college,Other,Protestant,,,I buy physical books,More than once a day,Less than Weekly,7.991,7.991,12.4,1,Jr/Sr,Non-binary / third gender,"White,Black or African American",No,No,Like somewhat,4.382,33.588,34.931,16,0,0,8.228,0,0,21.67,74.867,76.883,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,8.307,8.307,10.121,1,0,19.074,19.074,21.51,1,0,19.23,20.986,23.217,4,0,12.208,12.208,14.214,1,0,31.574,31.574,33.868,1,0,7.94,7.94,9.753,1,Like somewhat,5.056,10.526,12.071,2
4/7/2021 18:43,4/8/2021 0:43,IP Address,71.202.89.161,100,21572,TRUE,4/8/2021 0:43,R_1M5tqR4F5l8i6bD,37.87359619,-122.2570038,anonymous,EN,1999,Cisgender Woman,,Yes,Non-Hispanic White,,Yes,United States of America,California,Undergraduate Student,No,4th Year,Yes,Employed part time,"Less than $10,000",Bachelor's degree,Democrat,Atheist or agnostic,,,I buy both,More than once a day,Weekly,5.062,7.349,8.129,3,Jr/Sr,Female,White,No,No,Like a great deal,1.636,26.741,28.076,13,5.118,5.118,109.286,1,0,20.786,44.354,44.997,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,16.069,60.672,62.718,5,0,5.508,5.508,6.884,1,0,34.357,51.091,57.557,7,0,4.531,4.531,5.785,1,0,4.512,4.512,5.873,1,0,1.619,32.373,36.941,3,Like a great deal,,,,
4/7/2021 23:41,4/8/2021 0:49,IP Address,99.116.21.144,100,4057,TRUE,4/8/2021 0:49,R_2S7UkYizCwHgcbg,38.6710968,-121.1495056,anonymous,EN,2002,Cisgender Woman,,Yes,Asian,,Yes,United States of America,California,Undergraduate Student,No,1st Year,No,Student,,Some college,Democrat,Atheist or agnostic,,,I buy physical books,More than once a day,Less than Weekly,7.661,7.661,15.016,1,Fresh/Soph,Female,Asian,No,No,Like somewhat,1.143,11.489,17.475,8,0,0,65.378,0,0,35.837,52.837,64.335,4,0,6.549,6.549,8.226,1,0,39.042,39.883,41.497,2,0,32.473,32.473,33.697,1,0,9.233,11.108,11.626,3,0,10.978,11.889,13.262,2,0,75.129,87.046,88.361,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Like somewhat,,,,
4/7/2021 20:38,4/8/2021 1:31,IP Address,73.189.192.239,100,17564,TRUE,4/8/2021 1:31,R_3ptfvbSUAgnUgRX,37.66520691,-121.8733978,anonymous,EN,1999,Cisgender Woman,,Yes,Asian,,Yes,United States of America,California,Undergraduate Student,No,4th Year,Yes,Student,"Less than $10,000",Bachelor's degree,Other,Protestant,,,I buy both,More than once a day,Less than Weekly,20.02,41.751,44.032,5,Jr/Sr,Female,Asian,No,No,Like somewhat,2.817,14.839,19.279,7,8.075,65.815,70.491,16,0,8.472,35.629,38.505,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,57.756,57.756,60.982,1,0,42.904,42.904,45.775,1,0,6.3,246.405,248.406,26,0,91.568,92.259,94.387,2,0,19.348,19.941,21.873,2,0,11.826,12.436,14.116,2,Like somewhat,,,,
4/8/2021 0:41,4/8/2021 1:41,IP Address,72.219.73.79,100,3571,TRUE,4/8/2021 1:41,R_s5mPvGQSTuRqK9b,33.76739502,-118.3822021,anonymous,EN,2000,Cisgender Woman,,Yes,Asian,,Yes,United States of America,California,Undergraduate Student,No,2nd Year,No,Student,,No college,Democrat,Atheist or agnostic,,,I buy ebooks,More than once a day,Weekly,7.44,11.149,12.809,6,Fresh/Soph,Female,Asian,No,No,Like somewhat,0.646,12.572,14.422,7,0,0,38.248,0,0,52.128,64.296,64.991,4,0,28.839,28.839,29.617,1,0,10.462,10.462,11.442,1,0,22.63,23.025,24.197,2,0,16.047,19.282,20.452,4,0,23.548,23.548,24.678,1,0,20.318,39.797,41.562,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Like somewhat,,,,
4/8/2021 1:22,4/8/2021 2:32,IP Address,69.181.36.226,100,4211,TRUE,4/8/2021 2:32,R_3p46xDCrHjvSeEz,37.86819458,-122.286499,anonymous,EN,1998,Cisgender Woman,,Yes,Asian,,Yes,United States of America,California,Undergraduate Student,No,4th Year,Yes,Student,"Less than $10,000",Some college,Democrat,Hindu,,,I don't purchase books,Daily,Less than Weekly,4.431,12.344,14.887,5,Jr/Sr,Female,Asian,No,No,Like a great deal,1.602,16.709,18.107,11,16.916,16.916,60.107,1,0,46.107,56.887,65.283,7,0,19.621,24.373,26.761,6,0,14.866,30.714,33.864,5,0,193.643,195.141,197.314,3,0,13.632,13.632,15.723,1,0,16.073,16.073,18.665,1,0,31.834,31.834,33.449,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Like a great deal,,,,
4/1/2021 2:58,4/1/2021 3:12,IP Address,174.82.103.189,40,793,FALSE,4/8/2021 3:12,R_DwadBxOBgdgadrz,,,anonymous,EN,1968,Cisgender Man,,Yes,Hispanic or Latino,,Yes,United States of America,Texas,Undergraduate Student,Yes,4th Year,Yes,Employed full time,"$50,000 - $59,999",Bachelor's degree,Republican,Roman Catholic,,,I buy ebooks,Weekly,Less than Weekly,4.363,12.26,14.373,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
